,jail_sentence,criminal_risk_radius,cop_catch_radius,criminal_risk_aversion,criminal_disconnectivity,Run,Centrum,Criminals in jail,Nieuw-West,Noord,Oost,Total crimes,West,Zuid,Zuidoost
2498,4,8,8,272,19,2498.0,1.7213749999999992,27.0,3.7114500000000006,1.0995000000000008,2.686500000000001,4141.0,1.3233750000000006,2.900549999999999,0.6169
2499,18,10,2,274,82,2499.0,0.9154000000000003,4.0,9.268749999999994,4.134374999999997,5.049624999999999,6731.0,2.0497000000000005,4.422875000000002,0.1991
2500,14,10,2,274,82,2500.0,0.14927499999999996,22.0,4.109475000000001,2.4178499999999996,2.2985250000000015,3878.0,1.9850250000000003,2.393049999999999,1.7014500000000001
2501,18,3,2,274,82,2501.0,1.5423749999999998,30.0,1.333325,0.7811250000000001,1.169150000000001,2597.0,1.5920499999999995,3.268700000000001,0.009949999999999999
2502,18,10,4,274,82,2502.0,1.5423749999999998,30.0,1.333325,0.7811250000000001,1.169150000000001,2597.0,1.5920499999999995,3.268700000000001,0.009949999999999999
2503,18,10,2,22,82,2503.0,1.5423749999999998,30.0,1.333325,0.7811250000000001,1.169150000000001,2597.0,1.5920499999999995,3.268700000000001,0.009949999999999999
2504,18,10,2,274,69,2504.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
2505,14,3,4,22,69,2505.0,0.60695,19.0,5.338275000000002,3.7163999999999993,2.9701500000000003,4515.0,1.999975,2.2188749999999993,1.3979750000000013
2506,13,3,9,149,57,2506.0,0.9004999999999996,18.0,5.1393499999999985,2.039850000000001,2.905525000000001,4909.0,1.6168999999999993,3.2238249999999997,1.303475
2507,19,3,9,149,57,2507.0,0.5472499999999999,10.0,3.696575,1.4278249999999997,2.616975,3815.0,1.0646750000000003,2.9801249999999997,0.1293500000000001
2508,13,6,9,149,57,2508.0,1.014950000000001,30.0,0.5821000000000001,0.0,0.6766250000000007,1936.0,1.3134250000000005,2.691549999999998,0.0
2509,13,3,1,149,57,2509.0,1.014950000000001,30.0,0.5821000000000001,0.0,0.6766250000000007,1936.0,1.3134250000000005,2.691549999999998,0.0
2510,13,3,9,147,57,2510.0,0.597025,3.0,5.353225,4.641674999999998,7.2238,6788.0,2.4825500000000016,5.283449999999999,0.11442500000000004
2511,13,3,9,149,94,2511.0,0.9950500000000004,24.0,1.9503000000000008,0.35322499999999996,1.8905249999999993,2821.0,1.6219250000000005,3.7413,0.37810000000000005
2512,19,6,1,147,94,2512.0,0.0,5.0,0.6617249999999997,0.0,0.034825,600.0,0.0,1.2138999999999995,0.0
2513,3,8,4,399,7,2513.0,1.3084249999999995,29.0,0.8656999999999998,0.0647,0.6368750000000002,1990.0,1.323425,2.7513,0.0
2514,9,8,4,399,7,2514.0,1.7065249999999998,34.0,0.26864999999999994,0.05472500000000005,1.2387749999999993,2352.0,1.2537,2.7810999999999995,0.24877499999999986
2515,3,1,4,399,7,2515.0,0.36815,25.0,3.1443250000000003,1.7263750000000013,5.184049999999998,4094.0,1.3532750000000002,2.1989749999999986,0.96515
2516,3,8,6,399,7,2516.0,0.104475,5.0,5.811000000000003,5.626725000000001,3.7064499999999976,6952.0,3.2088749999999986,4.502425000000001,1.3283250000000002
2517,3,8,4,397,7,2517.0,0.8955500000000001,34.0,1.31845,1.3234000000000006,1.55725,2306.0,1.1890499999999997,1.2040250000000001,0.05472500000000005
2518,3,8,4,399,44,2518.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
2519,9,1,6,397,44,2519.0,0.14927499999999996,22.0,4.109475000000001,2.4178499999999996,2.2985250000000015,3878.0,1.9850250000000003,2.393049999999999,1.7014500000000001
2520,5,4,8,305,63,2520.0,1.6667250000000002,37.0,0.5771250000000002,0.25372500000000014,1.4825750000000002,2273.0,1.0895750000000002,2.601975,0.3333250000000001
2521,5,4,8,305,63,2521.0,2.0148749999999986,32.0,0.6069749999999999,0.004974999999999999,0.72635,2054.0,1.5671499999999994,2.054749999999998,0.0
2522,5,9,8,305,63,2522.0,1.1343750000000004,32.0,0.9851000000000001,0.27862499999999996,1.5572249999999999,2421.0,1.0845999999999996,1.6915000000000007,0.5373249999999997
2523,5,4,9,305,63,2523.0,0.9602500000000006,18.0,3.5472750000000004,1.0596750000000004,2.3035500000000004,3970.0,3.044800000000001,3.4776499999999992,0.22390000000000002
2524,5,4,8,303,63,2524.0,1.5423749999999998,30.0,1.333325,0.7811250000000001,1.169150000000001,2597.0,1.5920499999999995,3.268700000000001,0.009949999999999999
2525,5,4,8,305,75,2525.0,2.741375000000001,6.0,4.452700000000002,5.009874999999999,5.079625000000002,7221.0,2.442774999999999,6.20895,0.7313499999999997
2526,5,9,9,303,75,2526.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
2527,15,8,4,55,13,2527.0,1.3383250000000002,34.0,0.0,0.0,0.0,1544.0,0.0,4.0050250000000025,0.0
2528,15,8,4,55,13,2528.0,2.995,33.0,0.5074750000000001,0.12437499999999999,0.32340000000000013,2427.0,1.3084749999999996,2.4925499999999996,0.0
2529,15,4,4,55,13,2529.0,0.9154000000000003,4.0,9.268749999999994,4.134374999999997,5.049624999999999,6731.0,2.0497000000000005,4.422875000000002,0.1991
2530,15,8,4,55,13,2530.0,0.9154000000000003,4.0,9.268749999999994,4.134374999999997,5.049624999999999,6731.0,2.0497000000000005,4.422875000000002,0.1991
2531,15,8,4,53,13,2531.0,0.5124249999999999,22.0,5.1791750000000025,3.0348500000000014,2.8259,4489.0,1.835825,2.905475000000001,0.5074500000000005
2532,15,8,4,55,25,2532.0,0.5422750000000004,3.0,7.1194999999999995,5.681700000000001,2.602000000000001,6361.0,2.572175000000001,4.666625000000001,0.7064999999999998
2533,15,4,4,53,25,2533.0,1.3184250000000006,36.0,0.45272500000000016,0.004974999999999999,0.184075,1780.0,1.074649999999999,3.1641750000000006,0.0
2534,20,1,6,430,38,2534.0,1.8010249999999999,37.0,0.3632,0.074625,0.7164,1747.0,0.9005,1.9203999999999999,0.08457500000000001
2535,10,1,6,430,38,2535.0,1.1691500000000008,6.0,5.432800000000001,3.5870499999999996,2.7960000000000007,5701.0,2.8956000000000013,3.8657,1.5373
2536,20,6,6,430,38,2536.0,0.5324,22.0,3.731325,1.2387749999999993,4.24875,3998.0,1.4577749999999998,2.771199999999999,0.37810000000000005
2537,20,1,2,430,38,2537.0,2.0298749999999997,38.0,0.10447500000000001,0.0,1.3084249999999997,2090.0,0.8706499999999999,2.6765999999999988,0.004974999999999999
2538,20,1,6,178,38,2538.0,1.7114500000000001,35.0,0.0,0.0,0.8059750000000001,1957.0,1.1393749999999998,2.3532499999999996,0.029849999999999984
2539,20,1,6,430,0,2539.0,0.9452999999999999,36.0,0.0,0.0,0.0,1492.0,0.0,3.761275,0.0
2540,10,6,2,178,0,2540.0,1.1691500000000008,6.0,5.432800000000001,3.5870499999999996,2.7960000000000007,5701.0,2.8956000000000013,3.8657,1.5373
2541,10,6,2,180,88,2541.0,1.1691500000000008,6.0,5.432800000000001,3.5870499999999996,2.7960000000000007,5701.0,2.8956000000000013,3.8657,1.5373
2542,0,6,2,180,88,2542.0,1.2785750000000007,30.0,2.333324999999999,1.039774999999999,1.223900000000001,2688.0,1.5323,2.378075,0.04975
2543,10,2,2,180,88,2543.0,1.1691500000000008,6.0,5.432800000000001,3.5870499999999996,2.7960000000000007,5701.0,2.8956000000000013,3.8657,1.5373
2544,10,6,6,180,88,2544.0,1.1691500000000008,6.0,5.432800000000001,3.5870499999999996,2.7960000000000007,5701.0,2.8956000000000013,3.8657,1.5373
2545,10,6,2,428,88,2545.0,0.9004999999999996,18.0,5.1393499999999985,2.039850000000001,2.905525000000001,4909.0,1.6168999999999993,3.2238249999999997,1.303475
2546,10,6,2,180,50,2546.0,1.3383250000000002,34.0,0.0,0.0,0.0,1544.0,0.0,4.0050250000000025,0.0
2547,0,2,6,428,50,2547.0,0.9601750000000002,11.0,8.35825,2.5919999999999987,4.059749999999999,5992.0,0.7761249999999995,4.7214000000000045,1.9154
2548,7,3,5,243,75,2548.0,0.9253500000000003,39.0,1.3432499999999996,0.35822499999999985,0.7761,2054.0,1.4228500000000002,1.676625,0.5025000000000002
2549,8,3,5,243,75,2549.0,0.9950500000000004,24.0,1.9503000000000008,0.35322499999999996,1.8905249999999993,2821.0,1.6219250000000005,3.7413,0.37810000000000005
2550,7,7,5,243,75,2550.0,1.6219500000000002,31.0,0.6318499999999999,0.11442499999999997,0.2587249999999999,2131.0,1.1442750000000006,3.0198499999999995,0.1094500000000001
2551,7,3,3,243,75,2551.0,0.0,5.0,0.6617249999999997,0.0,0.034825,600.0,0.0,1.2138999999999995,0.0
2552,7,3,5,241,75,2552.0,2.9801249999999997,41.0,0.8059499999999999,0.06467500000000005,0.701475,3109.0,2.0099000000000014,2.7910250000000003,0.0
2553,7,3,5,243,38,2553.0,1.2785750000000007,30.0,2.333324999999999,1.039774999999999,1.223900000000001,2688.0,1.5323,2.378075,0.04975
2554,8,7,3,241,38,2554.0,0.34327500000000016,18.0,4.144249999999999,3.552325,4.850624999999998,5292.0,1.213899999999999,3.318399999999999,1.0348500000000007
2555,17,7,9,493,25,2555.0,0.5970999999999996,25.0,2.323375,1.9402750000000009,3.9054749999999996,3466.0,1.80095,1.7910500000000018,0.4825749999999999
2556,18,7,9,493,25,2556.0,1.1343750000000004,32.0,0.9851000000000001,0.27862499999999996,1.5572249999999999,2421.0,1.0845999999999996,1.6915000000000007,0.5373249999999997
2557,17,3,9,493,25,2557.0,0.597025,3.0,5.353225,4.641674999999998,7.2238,6788.0,2.4825500000000016,5.283449999999999,0.11442500000000004
2558,17,7,8,493,25,2558.0,0.0,5.0,0.6617249999999997,0.0,0.034825,600.0,0.0,1.2138999999999995,0.0
2559,17,7,9,491,25,2559.0,1.4826499999999996,1.0,4.089550000000002,8.751300000000008,2.9802500000000003,7934.0,2.5223500000000003,5.5123500000000005,1.6915249999999997
2560,17,7,9,493,88,2560.0,0.5422750000000004,3.0,7.1194999999999995,5.681700000000001,2.602000000000001,6361.0,2.572175000000001,4.666625000000001,0.7064999999999998
2561,18,3,8,491,88,2561.0,0.14927499999999996,22.0,4.109475000000001,2.4178499999999996,2.2985250000000015,3878.0,1.9850250000000003,2.393049999999999,1.7014500000000001
2562,12,5,3,118,0,2562.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
2563,13,5,3,118,0,2563.0,1.2935000000000005,38.0,0.9054499999999993,0.2189,1.3482500000000002,2225.0,1.2487250000000008,1.9402749999999986,0.18407500000000013
2564,12,10,3,118,0,2564.0,0.0,5.0,0.6617249999999997,0.0,0.034825,600.0,0.0,1.2138999999999995,0.0
2565,12,5,10,118,0,2565.0,0.9253749999999996,31.0,0.0,0.0,0.0,1380.0,0.0,3.75625,0.0
2566,12,5,3,366,0,2566.0,0.5970000000000001,26.0,1.8408000000000002,0.8606749999999995,1.9999749999999994,2493.0,1.398050000000001,2.114400000000002,0.5572249999999999
2567,12,5,3,118,63,2567.0,0.5970000000000001,26.0,1.8408000000000002,0.8606749999999995,1.9999749999999994,2493.0,1.398050000000001,2.114400000000002,0.5572249999999999
2568,13,10,10,366,63,2568.0,0.5124249999999999,22.0,5.1791750000000025,3.0348500000000014,2.8259,4489.0,1.835825,2.905475000000001,0.5074500000000005
2569,2,9,7,368,50,2569.0,1.3084249999999995,29.0,0.8656999999999998,0.0647,0.6368750000000002,1990.0,1.323425,2.7513,0.0
2570,3,9,7,368,50,2570.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
2571,2,5,7,368,50,2571.0,0.14927499999999996,22.0,4.109475000000001,2.4178499999999996,2.2985250000000015,3878.0,1.9850250000000003,2.393049999999999,1.7014500000000001
2572,2,9,5,368,50,2572.0,1.1691500000000008,6.0,5.432800000000001,3.5870499999999996,2.7960000000000007,5701.0,2.8956000000000013,3.8657,1.5373
2573,2,9,7,116,50,2573.0,1.54225,7.0,5.616975,2.552250000000001,6.721475000000001,6256.0,2.3781499999999998,3.1940749999999984,1.7462500000000003
2574,2,9,7,368,13,2574.0,1.3383250000000002,34.0,0.0,0.0,0.0,1544.0,0.0,4.0050250000000025,0.0
2575,3,5,5,116,13,2575.0,2.9801249999999997,41.0,0.8059499999999999,0.06467500000000005,0.701475,3109.0,2.0099000000000014,2.7910250000000003,0.0
2576,2,5,4,133,47,2576.0,1.9055499999999992,34.0,1.089550000000001,0.0,0.05472499999999998,1913.0,0.9800749999999999,2.1592,0.0
2577,19,5,4,133,47,2577.0,0.9800749999999999,32.0,1.472625,0.11442500000000001,1.005,2336.0,1.4378000000000006,2.83085,0.0
2578,2,3,4,133,47,2578.0,0.5970999999999996,25.0,2.323375,1.9402750000000009,3.9054749999999996,3466.0,1.80095,1.7910500000000018,0.4825749999999999
2579,2,5,9,133,47,2579.0,2.9801249999999997,41.0,0.8059499999999999,0.06467500000000005,0.701475,3109.0,2.0099000000000014,2.7910250000000003,0.0
2580,2,5,4,38,47,2580.0,0.5472499999999999,10.0,3.696575,1.4278249999999997,2.616975,3815.0,1.0646750000000003,2.9801249999999997,0.1293500000000001
2581,2,5,4,133,72,2581.0,1.2935000000000005,38.0,0.9054499999999993,0.2189,1.3482500000000002,2225.0,1.2487250000000008,1.9402749999999986,0.18407500000000013
2582,19,3,9,38,72,2582.0,0.9353,31.0,0.726375,0.06965000000000005,0.9055000000000003,1702.0,0.6566999999999998,2.5273999999999996,0.10944999999999999
2583,12,9,8,383,97,2583.0,0.6965000000000003,40.0,0.0,0.0,0.0,1222.0,0.0,3.26365,0.0
2584,9,9,8,383,97,2584.0,0.3781000000000003,16.0,5.089624999999999,2.0447249999999992,5.069725000000002,4946.0,1.656675,2.960174999999999,1.0398000000000005
2585,12,7,8,383,97,2585.0,1.815925,37.0,0.49749999999999994,0.009949999999999999,0.17414999999999994,1569.0,0.2586999999999998,2.223875,0.0
2586,12,9,5,383,97,2586.0,0.9353,31.0,0.726375,0.06965000000000005,0.9055000000000003,1702.0,0.6566999999999998,2.5273999999999996,0.10944999999999999
2587,12,9,8,288,97,2587.0,0.9602500000000006,18.0,3.5472750000000004,1.0596750000000004,2.3035500000000004,3970.0,3.044800000000001,3.4776499999999992,0.22390000000000002
2588,12,9,8,383,22,2588.0,1.2935000000000005,38.0,0.9054499999999993,0.2189,1.3482500000000002,2225.0,1.2487250000000008,1.9402749999999986,0.18407500000000013
2589,9,7,5,288,22,2589.0,0.9154000000000003,4.0,9.268749999999994,4.134374999999997,5.049624999999999,6731.0,2.0497000000000005,4.422875000000002,0.1991
2590,17,2,1,8,72,2590.0,1.2984750000000003,35.0,2.3233750000000013,0.004974999999999999,1.3781,2689.0,0.905475,2.4179,0.6965000000000003
2591,4,2,1,8,72,2591.0,1.815925,37.0,0.49749999999999994,0.009949999999999999,0.17414999999999994,1569.0,0.2586999999999998,2.223875,0.0
2592,17,5,1,8,72,2592.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
2593,17,2,3,8,72,2593.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
2594,17,2,1,413,72,2594.0,0.60695,19.0,5.338275000000002,3.7163999999999993,2.9701500000000003,4515.0,1.999975,2.2188749999999993,1.3979750000000013
2595,17,2,1,8,47,2595.0,0.60695,19.0,5.338275000000002,3.7163999999999993,2.9701500000000003,4515.0,1.999975,2.2188749999999993,1.3979750000000013
2596,4,5,3,413,47,2596.0,0.0,5.0,0.6617249999999997,0.0,0.034825,600.0,0.0,1.2138999999999995,0.0
2597,7,7,6,258,22,2597.0,0.5422750000000004,3.0,7.1194999999999995,5.681700000000001,2.602000000000001,6361.0,2.572175000000001,4.666625000000001,0.7064999999999998
2598,14,7,6,258,22,2598.0,1.4925499999999994,39.0,0.7910250000000001,0.08955,0.8208999999999999,2001.0,0.9402749999999999,2.2736500000000013,0.21392500000000003
2599,7,9,6,258,22,2599.0,0.5970999999999996,25.0,2.323375,1.9402750000000009,3.9054749999999996,3466.0,1.80095,1.7910500000000018,0.4825749999999999
2600,7,7,7,258,22,2600.0,1.7164249999999996,38.0,0.0,0.019899999999999998,0.31839999999999985,1695.0,0.5522250000000001,2.895474999999999,0.0
2601,7,7,6,163,22,2601.0,1.815925,37.0,0.49749999999999994,0.009949999999999999,0.17414999999999994,1569.0,0.2586999999999998,2.223875,0.0
2602,7,7,6,258,97,2602.0,0.34327500000000016,18.0,4.144249999999999,3.552325,4.850624999999998,5292.0,1.213899999999999,3.318399999999999,1.0348500000000007
2603,14,9,7,163,97,2603.0,0.34327500000000016,18.0,4.144249999999999,3.552325,4.850624999999998,5292.0,1.213899999999999,3.318399999999999,1.0348500000000007
2604,9,1,9,321,10,2604.0,0.9800749999999999,32.0,1.472625,0.11442500000000001,1.005,2336.0,1.4378000000000006,2.83085,0.0
2605,16,1,9,321,10,2605.0,2.9801249999999997,41.0,0.8059499999999999,0.06467500000000005,0.701475,3109.0,2.0099000000000014,2.7910250000000003,0.0
2606,9,4,9,321,10,2606.0,0.9800749999999999,32.0,1.472625,0.11442500000000001,1.005,2336.0,1.4378000000000006,2.83085,0.0
2607,9,1,2,321,10,2607.0,0.398025,2.0,5.7860249999999995,4.711599999999999,5.512375000000002,6742.0,1.2737250000000002,4.462675000000003,2.009925
2608,9,1,9,475,10,2608.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
2609,9,1,9,321,10,2609.0,0.34327500000000016,18.0,4.144249999999999,3.552325,4.850624999999998,5292.0,1.213899999999999,3.318399999999999,1.0348500000000007
2610,16,4,2,475,10,2610.0,1.1343750000000004,32.0,0.9851000000000001,0.27862499999999996,1.5572249999999999,2421.0,1.0845999999999996,1.6915000000000007,0.5373249999999997
2611,19,6,5,71,60,2611.0,0.5970000000000001,26.0,1.8408000000000002,0.8606749999999995,1.9999749999999994,2493.0,1.398050000000001,2.114400000000002,0.5572249999999999
2612,6,6,5,71,60,2612.0,2.741375000000001,6.0,4.452700000000002,5.009874999999999,5.079625000000002,7221.0,2.442774999999999,6.20895,0.7313499999999997
2613,19,8,5,71,60,2613.0,1.7065249999999998,34.0,0.26864999999999994,0.05472500000000005,1.2387749999999993,2352.0,1.2537,2.7810999999999995,0.24877499999999986
2614,19,6,6,71,60,2614.0,0.5970000000000001,26.0,1.8408000000000002,0.8606749999999995,1.9999749999999994,2493.0,1.398050000000001,2.114400000000002,0.5572249999999999
2615,19,6,5,225,60,2615.0,1.7065249999999998,34.0,0.26864999999999994,0.05472500000000005,1.2387749999999993,2352.0,1.2537,2.7810999999999995,0.24877499999999986
2616,19,6,5,71,60,2616.0,0.9601750000000001,30.0,1.1094750000000013,0.9353500000000001,1.114475,2314.0,1.3233999999999997,1.8010249999999999,0.44775
2617,6,8,6,225,60,2617.0,0.9253749999999996,31.0,0.0,0.0,0.0,1380.0,0.0,3.75625,0.0
2618,14,3,7,446,85,2618.0,0.5324,22.0,3.731325,1.2387749999999993,4.24875,3998.0,1.4577749999999998,2.771199999999999,0.37810000000000005
2619,1,3,7,446,85,2619.0,1.9055499999999992,34.0,1.089550000000001,0.0,0.05472499999999998,1913.0,0.9800749999999999,2.1592,0.0
2620,14,2,7,446,85,2620.0,0.5472499999999999,10.0,3.696575,1.4278249999999997,2.616975,3815.0,1.0646750000000003,2.9801249999999997,0.1293500000000001
2621,14,3,8,446,85,2621.0,1.7164249999999996,38.0,0.0,0.019899999999999998,0.31839999999999985,1695.0,0.5522250000000001,2.895474999999999,0.0
2622,14,3,7,100,85,2622.0,1.3383250000000002,34.0,0.0,0.0,0.0,1544.0,0.0,4.0050250000000025,0.0
2623,14,3,7,446,85,2623.0,2.0148749999999986,32.0,0.6069749999999999,0.004974999999999999,0.72635,2054.0,1.5671499999999994,2.054749999999998,0.0
2624,1,2,8,100,85,2624.0,0.9999749999999998,29.0,2.651749999999999,2.9502749999999995,1.4427750000000006,3536.0,1.5970000000000002,1.3880500000000005,1.2338750000000007
2625,4,8,2,196,35,2625.0,0.5472499999999999,10.0,3.696575,1.4278249999999997,2.616975,3815.0,1.0646750000000003,2.9801249999999997,0.1293500000000001
2626,11,8,2,196,35,2626.0,0.8955500000000001,34.0,1.31845,1.3234000000000006,1.55725,2306.0,1.1890499999999997,1.2040250000000001,0.05472500000000005
2627,4,6,2,196,35,2627.0,0.5721250000000001,35.0,0.0,0.0,0.0,1197.0,0.0,3.7314499999999997,0.0
2628,4,8,4,196,35,2628.0,0.3781000000000003,16.0,5.089624999999999,2.0447249999999992,5.069725000000002,4946.0,1.656675,2.960174999999999,1.0398000000000005
2629,4,8,2,350,35,2629.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
2630,4,8,2,196,35,2630.0,2.7563249999999986,8.0,4.9601999999999995,3.4776500000000006,3.0847000000000007,6034.0,1.8706250000000006,4.656674999999999,0.9154000000000011
2631,11,6,4,350,35,2631.0,2.995,33.0,0.5074750000000001,0.12437499999999999,0.32340000000000013,2427.0,1.3084749999999996,2.4925499999999996,0.0
2632,3,3,7,102,91,2632.0,2.3633000000000006,20.0,4.2488,4.149224999999999,2.4427749999999997,4898.0,2.3730749999999996,2.343224999999999,1.1790999999999996
2633,15,3,7,102,91,2633.0,0.398025,2.0,5.7860249999999995,4.711599999999999,5.512375000000002,6742.0,1.2737250000000002,4.462675000000003,2.009925
2634,3,4,7,102,91,2634.0,2.741375000000001,6.0,4.452700000000002,5.009874999999999,5.079625000000002,7221.0,2.442774999999999,6.20895,0.7313499999999997
2635,3,3,1,102,91,2635.0,1.1691249999999997,10.0,6.417925000000001,2.4528250000000007,7.164049999999999,6739.0,0.7014750000000002,3.6766500000000004,2.208975000000001
2636,3,3,7,444,91,2636.0,0.60695,19.0,5.338275000000002,3.7163999999999993,2.9701500000000003,4515.0,1.999975,2.2188749999999993,1.3979750000000013
2637,3,3,7,102,91,2637.0,1.4826499999999996,1.0,4.089550000000002,8.751300000000008,2.9802500000000003,7934.0,2.5223500000000003,5.5123500000000005,1.6915249999999997
2638,15,4,1,444,91,2638.0,0.9004999999999996,18.0,5.1393499999999985,2.039850000000001,2.905525000000001,4909.0,1.6168999999999993,3.2238249999999997,1.303475
2639,13,7,3,352,41,2639.0,0.9602500000000006,18.0,3.5472750000000004,1.0596750000000004,2.3035500000000004,3970.0,3.044800000000001,3.4776499999999992,0.22390000000000002
2640,5,7,3,352,41,2640.0,1.1343750000000004,32.0,0.9851000000000001,0.27862499999999996,1.5572249999999999,2421.0,1.0845999999999996,1.6915000000000007,0.5373249999999997
2641,13,9,3,352,41,2641.0,1.9055499999999992,34.0,1.089550000000001,0.0,0.05472499999999998,1913.0,0.9800749999999999,2.1592,0.0
2642,13,7,6,352,41,2642.0,1.9055499999999992,34.0,1.089550000000001,0.0,0.05472499999999998,1913.0,0.9800749999999999,2.1592,0.0
2643,13,7,3,194,41,2643.0,1.2935000000000005,38.0,0.9054499999999993,0.2189,1.3482500000000002,2225.0,1.2487250000000008,1.9402749999999986,0.18407500000000013
2644,13,7,3,352,41,2644.0,0.5572500000000002,8.0,5.626849999999999,5.925274999999996,6.119424999999998,7184.0,1.7264,4.900450000000001,2.0895499999999982
2645,5,9,6,194,41,2645.0,0.5721250000000001,35.0,0.0,0.0,0.0,1197.0,0.0,3.7314499999999997,0.0
2646,18,5,10,227,16,2646.0,1.3184250000000006,36.0,0.45272500000000016,0.004974999999999999,0.184075,1780.0,1.074649999999999,3.1641750000000006,0.0
2647,10,5,10,227,16,2647.0,0.9452999999999999,36.0,0.0,0.0,0.0,1492.0,0.0,3.761275,0.0
2648,18,2,10,227,16,2648.0,0.5970999999999996,25.0,2.323375,1.9402750000000009,3.9054749999999996,3466.0,1.80095,1.7910500000000018,0.4825749999999999
2649,18,5,8,227,16,2649.0,0.5970999999999996,25.0,2.323375,1.9402750000000009,3.9054749999999996,3466.0,1.80095,1.7910500000000018,0.4825749999999999
2650,18,5,10,69,16,2650.0,1.3184250000000006,36.0,0.45272500000000016,0.004974999999999999,0.184075,1780.0,1.074649999999999,3.1641750000000006,0.0
2651,18,5,10,227,16,2651.0,0.9800749999999999,32.0,1.472625,0.11442500000000001,1.005,2336.0,1.4378000000000006,2.83085,0.0
2652,10,2,8,69,16,2652.0,0.5721250000000001,35.0,0.0,0.0,0.0,1197.0,0.0,3.7314499999999997,0.0
2653,8,10,5,477,66,2653.0,0.3781000000000003,16.0,5.089624999999999,2.0447249999999992,5.069725000000002,4946.0,1.656675,2.960174999999999,1.0398000000000005
2654,20,10,5,477,66,2654.0,0.0,16.0,6.084600000000002,2.8905500000000006,2.9501999999999997,5026.0,0.33335000000000004,2.368149999999998,2.3482250000000007
2655,8,7,5,477,66,2655.0,1.5423749999999998,30.0,1.333325,0.7811250000000001,1.169150000000001,2597.0,1.5920499999999995,3.268700000000001,0.009949999999999999
2656,8,10,3,477,66,2656.0,1.5423749999999998,30.0,1.333325,0.7811250000000001,1.169150000000001,2597.0,1.5920499999999995,3.268700000000001,0.009949999999999999
2657,8,10,5,319,66,2657.0,1.5423749999999998,30.0,1.333325,0.7811250000000001,1.169150000000001,2597.0,1.5920499999999995,3.268700000000001,0.009949999999999999
2658,8,10,5,477,66,2658.0,1.014950000000001,30.0,0.5821000000000001,0.0,0.6766250000000007,1936.0,1.3134250000000005,2.691549999999998,0.0
2659,20,7,3,319,66,2659.0,2.9054,5.0,6.507424999999999,4.328350000000001,5.2289249999999985,6715.0,2.3134250000000005,3.582149999999999,1.2935500000000004
2660,5,4,2,415,53,2660.0,0.9602500000000006,18.0,3.5472750000000004,1.0596750000000004,2.3035500000000004,3970.0,3.044800000000001,3.4776499999999992,0.22390000000000002
2661,12,4,2,415,53,2661.0,1.6219500000000002,31.0,0.6318499999999999,0.11442499999999997,0.2587249999999999,2131.0,1.1442750000000006,3.0198499999999995,0.1094500000000001
2662,5,3,2,415,53,2662.0,1.7065249999999998,34.0,0.26864999999999994,0.05472500000000005,1.2387749999999993,2352.0,1.2537,2.7810999999999995,0.24877499999999986
2663,5,4,9,415,53,2663.0,1.4826499999999996,1.0,4.089550000000002,8.751300000000008,2.9802500000000003,7934.0,2.5223500000000003,5.5123500000000005,1.6915249999999997
2664,5,4,2,6,53,2664.0,0.398025,2.0,5.7860249999999995,4.711599999999999,5.512375000000002,6742.0,1.2737250000000002,4.462675000000003,2.009925
2665,5,4,2,415,28,2665.0,0.14927499999999996,22.0,4.109475000000001,2.4178499999999996,2.2985250000000015,3878.0,1.9850250000000003,2.393049999999999,1.7014500000000001
2666,12,3,9,6,28,2666.0,2.079574999999998,35.0,0.403,0.06964999999999998,0.7114249999999998,2159.0,1.801,1.70645,0.0
2667,15,9,6,165,3,2667.0,0.597025,3.0,5.353225,4.641674999999998,7.2238,6788.0,2.4825500000000016,5.283449999999999,0.11442500000000004
2668,2,9,6,165,3,2668.0,1.4826499999999996,1.0,4.089550000000002,8.751300000000008,2.9802500000000003,7934.0,2.5223500000000003,5.5123500000000005,1.6915249999999997
2669,15,8,6,165,3,2669.0,1.4925499999999994,39.0,0.7910250000000001,0.08955,0.8208999999999999,2001.0,0.9402749999999999,2.2736500000000013,0.21392500000000003
